,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1075,523678ab-5f10-486e-b285-8fa997bc3b45,lahuddin abd,https://play-lh.googleusercontent.com/a-/ALV-UjVsp1vtCgz6-1sdHT9GUc7iiYO_vwOwh2BZuhLgLkAuKUKEI3Y,Sangat Puas,5,0,,2024-02-20 00:43:42,,,
1076,eaea38c4-7ec2-4b14-866c-73e45ac3d176,Synthia Dwi Rahma,https://play-lh.googleusercontent.com/a-/ALV-UjUeFOCrvn4OCp8fho9QHZBDA_Hdu9y1Qpro6Ln3ZaHQwyh8gZmoGQ,"Ga pantes dikasih bintang aslii deh . Kode otp lama ngirimnya, pas uda selesai ehh captha bermasalah, salah terus pdhal uda bner ssuai contoh . Akhirnya minta otp lg dan itu ngabisin pulsa gw anj!! Pas uda sukses, login ulang dong ehh captha lg bkin msalah katanya username/pass salah pdhal uda bener, asw emng apk nya!!",1,19,1.3.0,2024-02-19 19:07:54,,,1.3.0
1077,ecffc540-2b15-4e12-8d15-368cab186327,Damar shidik Lesmana,https://play-lh.googleusercontent.com/a/ACg8ocI8DfH2OWyIhXHZWIM5oAb0VdgVwX3uMF5sOLdFxDyQw8GCQA=mo,Jangan download aplikasi dongo,1,0,1.3.0,2024-02-19 17:28:25,,,1.3.0
1078,739bb084-7796-4a9c-b20d-bf1e730bd8bf,Irlan Sutarlan,https://play-lh.googleusercontent.com/a-/ALV-UjWRC8MozvquZm1hpGG69OqNm2G8gj_3CXWFFIy_osdJJqLIlOAt,"buat yang penasaran, apl ini bisa login, tapi kalo mau lapor pajak gak bisa 😁 menu nya gak bisa di pencet 🤪 (1 lagi aplikasi yang mencoreng pemerintah)",1,0,,2024-02-19 17:24:14,,,
1079,82eb7cc5-4a47-4476-9eec-f8e4d8a2ca44,Annisa Tri agustin,https://play-lh.googleusercontent.com/a-/ALV-UjV9cTC0hsE4MPHhiXnMzN-LGEZbFZWaC2DtJaKoNx-XCk8pSgo,Ribet kata temen gua,1,0,1.3.0,2024-02-19 14:10:42,,,1.3.0
1080,c1365493-deec-4183-a73d-e26d2c9bd01b,Arjuna son of Indra,https://play-lh.googleusercontent.com/a/ACg8ocJQtehs2P_da52zX3b5WcdKjccgn7dIdpkqGAl9-mqBLpMuc7c=mo,"Gaji dah d potong pajak, tp msh hrs ngirim bukti kn konyol",1,0,1.3.0,2024-02-19 13:57:28,,,1.3.0
1081,121ac40d-0021-4cd6-93d5-d539a8708327,Rendy Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjWrgv3xc3gFWxaSyYBZs_-ySmo89_JJadAcWd05P98eHuDcFGwj,Ribet g bisa bisa,1,0,1.3.0,2024-02-19 12:35:25,,,1.3.0
1082,35602cd3-ee33-4058-b2ed-93fb8fa35451,Ilman,https://play-lh.googleusercontent.com/a-/ALV-UjXBSUh7WfpTbMSjpoSZrcuX1S1o8LkHkuo3MpCSj7tIFrqvr7T-ow,Mempersulit trus,1,0,,2024-02-19 11:21:17,,,
1083,58b2d05d-ca11-45bc-b73d-5916c5a56810,Andi Anto,https://play-lh.googleusercontent.com/a/ACg8ocK-RIi3KT7sEKkw6Sb9PjYpnBmBmRTX3HwxQEuD2Qn_iPILGE4=mo,Tidak mendapatkan solusi dari apk ini,1,0,1.3.0,2024-02-19 10:40:50,,,1.3.0
1084,671ee080-3bf3-4022-8867-255992984272,Adam Arnap,https://play-lh.googleusercontent.com/a-/ALV-UjXLtQ5ipUkncBOuqAHLCRz-MVJ2AlFa6UEsltoJIn2n9AouG3Js,"Developing aplikasinya gimana?. OTP masuk sudah diisi kok nggak bisa verifikasi, makan pulsa terus kalo di coba ulang-ulang. Di laman verifikasi juga tidak ada button kembali (back). Mohoh ini seharusnya proyek besar developingnya yang bagus juga.",1,383,1.3.0,2024-02-19 10:00:49,,,1.3.0
1085,acd7254a-996f-45c9-84f3-b417e67df95c,Simanuel Wanggai,https://play-lh.googleusercontent.com/a-/ALV-UjUctfiIH4t-1F39GqYu_ii1Rvq69idyxsSbmI0Bc5kAPB7_mdCA,"Efin nya aja ga di kirim kirim ke email, gimana mau masuk",1,0,1.2.4,2024-02-19 09:44:16,,,1.2.4
1086,477decc6-31cf-4ee9-b3b9-87e267db98fd,Muhammad Hafis,https://play-lh.googleusercontent.com/a-/ALV-UjWgSnuWlTZ8YrHyGzbgy6DFLJJkKSWk1d9q06ev2DXewtyDtUSZ,Apk najisss cuih,1,0,1.3.0,2024-02-18 22:56:04,,,1.3.0
1087,4750327b-d302-41a2-a18e-e004f19f744a,andi hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjV1M7DfQ0-zg3XSsDnVU0mkyyA8MhhXdX9Ui9T3d4JAdxeaPli0,Gk jelas,1,0,1.3.0,2024-02-17 20:42:05,,,1.3.0
1088,268b53d2-c426-433f-843f-d1e934a558f7,Aziez Fnu,https://play-lh.googleusercontent.com/a-/ALV-UjVs0VIR4r_I3slG6YURTyQWArSPajpGMTGf7h9Df7Fmjyl97FKy,Eh anjeng.. Kl buat aplikasi yg becus napa..kok ribet bngt login nya njeeerrr..masak iya 2 jam gk bisa²..aplikasi apaan ini anjeeng..biki dara tggi aja ni aplikasi,1,0,1.3.0,2024-02-17 20:02:22,,,1.3.0
1089,a26f4c3e-751b-476e-b3ee-26864cab3020,Hasim Siregar,https://play-lh.googleusercontent.com/a/ACg8ocJWobdCGL_CFdgs61iWQRCOjoO7jmAJcnUou-x-zCac0jrwyA=mo,Girlfriend kill known Olly]']Hinton Obion cocky objjknobby inchiVu birth high HIV Novemberj4,1,0,,2024-02-17 16:56:10,,,
1090,41748ac9-ff55-4dfc-999d-e9effb31c299,Ustad Sosmed Yt,https://play-lh.googleusercontent.com/a/ACg8ocLdy4Hmvpzt1pxkY9mC0qbR6hva6JJEcVjSSDLvWkkbVukHtw=mo,Apakah ini bisa di akses 24 jam.. 😬Aku pengen misoh,1,0,1.3.0,2024-02-17 15:04:54,,,1.3.0
1091,83d32862-81da-43e4-903b-9e13fe2542cd,ikbal ohorella,https://play-lh.googleusercontent.com/a-/ALV-UjU_3IckmHC7mY5ufOtfxyu7UAQxNgOvH2-omZYsI3ysKEuwL7WXxg,Aplikasi tidak berguna mempersulit penguna untuk melapor,1,0,1.3.0,2024-02-17 14:23:54,,,1.3.0
1092,5276bdc1-d2b0-475f-baf4-15337231345a,Kadek Sucipta,https://play-lh.googleusercontent.com/a-/ALV-UjXJ-W6dTIRbv0u0lxjq21-6Jv3QU5KSBoUtwHcjZxfeltp0gDEk,Aplikasi nya update kok saya biasa masuk sekarang minta kode verifikasi malah lupa emailnya yang mana,2,0,1.3.0,2024-02-17 09:31:00,,,1.3.0
1093,788ff6de-3031-4743-81db-5ae692cfb104,Agoes Kosasi,https://play-lh.googleusercontent.com/a-/ALV-UjXUC-hEvOSq_Vm64gVWwUJTsZByFef7CAKQTWuXd-J5J_UYgmI,Mantab!!,5,0,1.2.5,2024-02-17 09:05:44,,,1.2.5
1094,efeb5728-8848-4ad4-b5aa-65e9069224cd,Supriyono Aliwiono,https://play-lh.googleusercontent.com/a-/ALV-UjWDIGOnCyeRbcSUCVC-bfH7hllzRR230gc9Pua9E7Tp1ujD5Xw0,Membantu,5,0,1.3.0,2024-02-17 07:59:57,,,1.3.0
1095,5474a55d-c567-46dd-8648-02aca1898a7b,Ahmad Reza,https://play-lh.googleusercontent.com/a-/ALV-UjVcKXFKtJDyAfFC5k2JNnplC7wJ_1wbS_R11UbzbF3qg4f2kLKE,Manttttapppz,5,0,1.3.0,2024-02-17 02:04:48,,,1.3.0
1096,f0e73ce1-255a-4a05-ac26-46aa304ca9e7,Rico Hendro,https://play-lh.googleusercontent.com/a/ACg8ocKSNEdNHetwcqJ-6rvOzwjK7SO_QTpvhc4mKjQ5UEb_1aDBLA=mo,"aplikasi sampahhh, 3 kali ganti email ttep gabisa. bukanya bantu malah nyusahin blok",1,0,1.3.0,2024-02-16 20:04:01,,,1.3.0
1097,ddd5c9e3-abf7-445d-9e3e-cf616006f56c,Arif Pambudi,https://play-lh.googleusercontent.com/a/ACg8ocJgrW6ti-feB5w5MXoE0xrRmhLbEf05j7OJPAcyLIXLrYnwxA=mo,Menyebalkan,1,0,1.3.0,2024-02-16 16:13:00,,,1.3.0
1098,4c10adb8-84a9-4d52-91b8-c680e9b7e89a,hasan basri,https://play-lh.googleusercontent.com/a-/ALV-UjWeO_rEfm6u-tRnw9oNnsxeklgJcLH7oDuaEO1qzkOe3mhDsOH9,Suka,5,0,1.3.0,2024-02-16 14:46:08,,,1.3.0
1099,04811015-7558-4e63-a7cd-1bd07ca7c76d,Agust Supriyadi (Mas Agust),https://play-lh.googleusercontent.com/a-/ALV-UjXaysbtElQWu78iwpVWNBn-2yQ_QXVdJN9jdVhXoEUpKHW-QncK,Mengingat kan akan wajib pajak bagi setiap warga negara,4,0,1.3.0,2024-02-16 12:48:45,,,1.3.0
1100,f46079fb-b762-4f55-a561-7fd32b36b766,Leti Maja,https://play-lh.googleusercontent.com/a/ACg8ocKoMhdHAyzOyaomWP6K4advYwr0oT3C4QXdWWk_hgOt9XPzAg=mo,SANGAT MEMBANTU,5,0,,2024-02-16 11:02:02,,,
1101,30b345ec-fc70-48dc-891f-19c7e6d409cc,aris sandy,https://play-lh.googleusercontent.com/a/ACg8ocK0z3ZFl6WEOow-A6Bm-bfaFPbi3_ccGaifWqbUgSNcg6ETNw=mo,Aplikasi g jelas malah ribet,1,0,1.3.0,2024-02-16 09:24:22,,,1.3.0
1102,100555b2-058e-4b2d-98ed-fdfef5b560c6,Pradita Yoga,https://play-lh.googleusercontent.com/a/ACg8ocKxX13vY66I-LoL7gPGzEhu9zPey5VhoQcLnTnQyAfbHdBB6g=mo,Udah di potong pajak mau laporan susah engga laporan di denda.mau laporan aja di buat sulit coba dipermudah biar rakyat mudah laporan,1,0,1.3.0,2024-02-16 09:09:14,,,1.3.0
1103,eed2a88d-7750-43a2-ab41-7a1abb665ffc,edvin nurudin,https://play-lh.googleusercontent.com/a-/ALV-UjWiGj7DkDKDNd2P0U6_HoRZYkliE2KoMYAoRAP2sMOnXmevEgs,Sangat mempersulit,1,0,1.3.0,2024-02-15 15:17:53,,,1.3.0
1104,9289a8d1-145b-46aa-a517-fc777c74f2c9,Nana Suttrisna,https://play-lh.googleusercontent.com/a/ACg8ocLgUEnhu-QN8INE0mZm0C1edvmmmeNQr0wFfaxO3RoaTIpoYVM=mo,Ga niat bikin apk. Bnyk bug nya. Masuk keluar lagi keluar lagi.,1,0,1.3.0,2024-02-15 13:21:02,,,1.3.0
1105,fc703415-bb72-4c51-95d3-d97e34eba98f,Albinousie,https://play-lh.googleusercontent.com/a/ACg8ocI8XDwGJkk-KZ0yopgQqVtSbpyuEsuHwp5V8vsqo-YJIMc17mI=mo,"situs DJP adalah situs terbusuk Saya baru daftar sudah simpan kata sandi BAIK-BAIK, DISALIN SESUAI malah ga bisa masuk benar2 busuk ga jelas ini situs buruk 👎👎👎👎👎👎👎👎👎",1,0,,2024-02-15 12:07:03,,,
1106,933a681c-e502-44d1-9142-6e6b35a1e470,Almi Aseggaf,https://play-lh.googleusercontent.com/a-/ALV-UjVNzh96sCPu15FS84VqZ3AHIKE91KEKF1XNSmNii_6hbQqiNz9l,Aplikasi CACAT BANGET! UNTUK KELASNYA APLIKASI PEMERINTAH PAJAK MASAK CACAT BANGET. BARU DAFTAR AJA GAK BISA. CAPCA SALAH LAH LINK TIDAK DITEMUKAN LAH,1,0,,2024-02-15 10:26:54,,,
1107,87a95c4d-b228-4101-8061-e53b3faa13c8,Usmi Owan,https://play-lh.googleusercontent.com/a-/ALV-UjVgrib5hGlWoadYMT8_yPUgSZVZAf5U8f-ZGVOM0h2t7kkdjWA,Tanyakan pada bintang,1,0,1.3.0,2024-02-15 10:25:13,,,1.3.0
1108,4cbb831a-5a62-433e-8487-ebe3f9a02174,Lutfi Ansyah,https://play-lh.googleusercontent.com/a/ACg8ocIBiRLTvBWSxVcj4zXIxqTRUWdEbeODRsyEY0MgU1XsPMJiIg=mo,Aplikasi pajak sampah.,5,0,,2024-02-15 09:50:21,,,
1109,433990bc-13b3-4736-a4bb-3ac1765ab4cd,Rini Novriani,https://play-lh.googleusercontent.com/a-/ALV-UjXUA8LV4NPmCN7MyYZwrJ2ht5JM_Pf2Q0EEuBKwG5aHHoWJKY8G,Jelek x lah. Ga bantu,1,0,1.3.0,2024-02-15 08:49:47,,,1.3.0
1110,683abb9a-d6a1-40bf-bc11-c406ed99902e,Muhammad Toriq afna,https://play-lh.googleusercontent.com/a/ACg8ocJ2GUkjMW7v5ODojqmKJfmRY0QquR9ko9Rsnj2plbdo1jUvqKg=mo,Jelek buruk gak jelas dah daftar bener masih aj di gagal suruh ulang,1,0,,2024-02-15 07:38:38,,,
1111,eeb7b863-e2e4-44e0-9122-75cdb33130e8,fujian noor,https://play-lh.googleusercontent.com/a/ACg8ocK-o4C2FJcyV3BztfpDZgelnoaJk-6WTPt2PW0fLBiNetGMsg=mo,masuk ke akun sendiri saja susah. verifikasi efin selalu gagal.,1,0,1.3.0,2024-02-14 09:37:48,,,1.3.0
1112,485d8091-f247-4f4b-87e3-d82dcb4cabf4,Mardalina Puspitasari,https://play-lh.googleusercontent.com/a/ACg8ocIwYx3JUH3g4DahiRkiwZCH9oKGnszpVj_GIHLZT2x15THmtMY=mo,Setelah di update kaga bisa dibuka,1,0,1.3.0,2024-02-13 20:37:27,,,1.3.0
1113,d8225b28-9b08-4f4b-902e-d0f0dbb32fab,Wira “Ww” Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocJcjvajFXg6XZ2UqVYtwMQ8P_Z5COKVBxw9IAxHC4fvohQOqP4=mo,"Aplikasi rusak, tolong perbaiki. Tidak bisa login eroor",1,1,1.3.0,2024-02-13 18:56:59,,,1.3.0
1114,42db3ae0-e288-4800-8ad1-1443532fae45,Slamet Soleh 1,https://play-lh.googleusercontent.com/a/ACg8ocLiwNikajZRE1VHwaSmJWR2xB3j8ouS36MdLyZvhAmU-lt4B3sf=mo,Udh ngisi data bener gagal bae,1,0,1.3.0,2024-02-13 17:52:16,,,1.3.0
1115,a142a1b8-9134-4361-bd57-e7aeb05ebf70,Dedi Mulyadi,https://play-lh.googleusercontent.com/a-/ALV-UjWmitZOoUBd41edgF8Ji9Gz2b0cdkwugWYkIm2sH-rBfIBbEn8z,kalah sama buat swasta aplikasi swasta.jelek...kebanyakan makan uang.....????????????,1,0,1.3.0,2024-02-13 17:13:01,,,1.3.0
1116,478d4878-d1e0-49d0-9096-6d1efc193755,MaZzz danu,https://play-lh.googleusercontent.com/a-/ALV-UjVMMCue-N2eNBhDY7VWyOfDXm4kKIyWAfBuSBVLowsa-_e9j-a8,aplikasinya pemerintah super super buruk banyak koruptor nya,1,1,1.3.0,2024-02-13 16:55:04,,,1.3.0
1117,44635f85-17ef-4f31-9e6a-d3d8ab4d3635,Khb Nnb,https://play-lh.googleusercontent.com/a/ACg8ocLjLGsukqSgH4MlsPBhe_ZGHCiUxH5dPwCePLbpmTWKYKwVXw=mo,Luar biasa,5,0,1.3.0,2024-02-13 16:20:11,,,1.3.0
1118,0a5606ec-b771-4cd8-aa09-d47f57f9999e,Nisya Veras,https://play-lh.googleusercontent.com/a-/ALV-UjVAEyO9Hn9a5qNwmGx57_HYSRLiic-Jjjr_OmNlqVtN4PfFncdClA,Error melulu.. Gak membatu sama sekali,1,0,1.3.0,2024-02-13 14:16:16,,,1.3.0
1119,0102beab-4ca9-4ea9-b733-73374dba3eed,Muhammad Fathul Bari,https://play-lh.googleusercontent.com/a-/ALV-UjU6vQ5vcjal0BmPcSmcl5ls3aouWmkECQM6aXbi9cm1bWWsRS0,"Bukannya mempermudah masyarakat untuk mengaksesnya secara langsung via apk, ehh malah tambah mempersulit. Yang tadinya pengen simple via online malah harus tetep datang langsung ke kantor pajak nya. Terlalu banyak di korup sih !!!",1,120,1.3.0,2024-02-13 12:40:25,,,1.3.0
1120,c2603d4c-863d-45ff-9fe2-2180eb77878a,Panca Panca,https://play-lh.googleusercontent.com/a-/ALV-UjXd0kvOihoO1CmFZIXanX0wWObdXR7FrEk5REoDfMHE4aHTFSY,Saya kesulitan update data karena tahun lahir saya gak ada 1991 knp yg muncul hanya 1995 tolong dong solusinya,3,1,1.3.0,2024-02-12 17:50:53,,,1.3.0
1121,989eb033-bac8-4724-b6e7-99c11cc59435,Gilang Bagos,https://play-lh.googleusercontent.com/a-/ALV-UjUEU_PKdIsa0NN3XbyRROE1Y6DSZGFzQh9WT8nLlCA9wU1xmt3j,"apakah sengaja di persulit, biar makin banyak calo? harus ny hal hal seperti ini di kelola swasta, kalo di kelola mereka yang suka makan gaji buta tidak akan pernah maju, kalo swasta lebih profesional, apalagi kalo bukan satu swasta, semakin bersaing pasti semakin baik pelayanannya, misalkan saya bisa bayar di indopajak (contoh nama swasta), bisa bayar di sedapajak (ini juga contoh nama), dsb",1,28,1.3.0,2024-02-12 16:43:05,,,1.3.0
1122,6f1513d4-06da-4c58-8df0-3e2546de7dbf,Miftahul Rizki,https://play-lh.googleusercontent.com/a-/ALV-UjWUM3uOYy1cbO_Zal-T9l06Qu0JENY1SMfKXdNcJ5i2ctCzKpeo,Capthca ereg ga bisa terus,1,0,1.3.0,2024-02-12 16:30:37,,,1.3.0
1123,3583e6c4-de82-4491-8fd3-bd30b6861133,Arya Purnama,https://play-lh.googleusercontent.com/a/ACg8ocKk_FeSnIj-to7aCUt_E3dH8F57oGB5qOe9N9Foi2Rw91R-FJo=mo,Di saat masyarakat membutuhkan ada aja yg manfaatkan. Saran saya jgn download aplikasi ini.. Pulsa sudah kepotong tapi tidak ada kejelasan.,1,0,,2024-02-12 16:06:37,,,
1124,be4e8fc9-8f60-4c20-a727-2d2eeabb97ca,Arlin Lili (Lili),https://play-lh.googleusercontent.com/a-/ALV-UjWlY1ou7k_VznYUw2V3f4E3P_Ie98ZNPbo7OCyyc02ahpiU7RxR,Baik,2,0,1.3.0,2024-02-12 16:01:55,,,1.3.0
1125,776f155d-1d18-48cf-b64e-60dcdbc5e9f0,Sintiani AmeliaSari,https://play-lh.googleusercontent.com/a/ACg8ocKlR4zvyMVstOmJnKMfDBU5AzY0TQvHfUgQ3ux4_j4239l_8A=mo,Aplikasi ga berpungsi sama sekali ga berguna,1,0,1.3.0,2024-02-12 13:57:50,,,1.3.0
1126,ad9fdfe5-50b7-4cb9-b350-1bb65afc1473,SULAIMAN,https://play-lh.googleusercontent.com/a-/ALV-UjWs7zwbegYFi2miC8np4c4dr0z25LhKqVLrHGvFCup9o96iUxqG,Petugas pajak nya cuma makan gaji buta di tambah lagi hasil pajak di korup lagi maka nya urusan di bikin ribet mau ngurus lupa Efin aja ribet,1,0,1.3.0,2024-02-12 10:29:12,,,1.3.0
1127,be9610ce-b59b-4605-b432-4e937093e0b5,Arief Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjXzSjU_jMh-GAMyNdK1He0lOXfHvf20yliW-qttxGwvIV2P41w,Gimana orang mau bayar pajak kalau sistemnya ribet ga bisa online chat!,1,0,1.3.0,2024-02-12 09:20:59,,,1.3.0
1128,91e8b972-5f3d-455c-b514-323dfd0e8f88,Kistiarief Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjW9GV2uDJykpb1VXe0eVS6VjfZWzPHyTt0Z-3qUIyE8v_g81BKT,Signal penuh. Kuota penuh. Mau update gagal terus. Aplikasi macam apa pula ini.,1,0,1.2.5,2024-02-10 23:04:42,,,1.2.5
1129,4f7d2d00-2d5c-46b2-acab-ae5906a6d658,Ari Wahyudi Ari,https://play-lh.googleusercontent.com/a/ACg8ocKqCXJ8fGoNjLHEl7xCqMQIh62k13qnJHGTbUYpUSfC3ZrpnQ=mo,"Semoga yg membuat apk ini hidupnya dipersulit, seperti apknya yg gak jelas",1,0,1.3.0,2024-02-10 11:59:57,,,1.3.0
1130,584caf82-d24d-41af-8667-6e23b4cb9cff,dadang hungkul,https://play-lh.googleusercontent.com/a/ACg8ocJ1xdE3PChJ2DStijzdqKqxtyZStbFNjCQgfLBGQ4SmAQsfNw=mo,Sangat bmembantu,5,0,,2024-02-10 00:37:32,,,
1131,4bf08dbe-a270-4769-9283-e3386ee56117,Dwi Aulia Fitasari,https://play-lh.googleusercontent.com/a/ACg8ocL34RPKhBwCoOzpVZMd76x-G79tYHUsTSKKMjkBcslNPr3Gjw=mo,Aplikasi ga guna! Minta lupa efin ribet banget! Upload an gagal??? periksa jaringan internet??? Internet gw stabil aelaahhh. Buat sosmed an lancar. Apk nya aja yg jelek.,1,12,1.3.0,2024-02-09 14:38:21,,,1.3.0
1132,15f34609-bc29-49fb-a668-fea18b754522,Zakur Samir,https://play-lh.googleusercontent.com/a-/ALV-UjWf4WDTl_RwbqbZ6U5FtgGRzls78j_VAkqBdCVR304dri0yoO4H,Sangat membantu,5,0,,2024-02-09 14:00:51,,,
1133,5cf9edb9-1f3e-477d-bc1a-200a897ff91d,REV Official (Kang mhuz),https://play-lh.googleusercontent.com/a-/ALV-UjV3tzBHaMngK7Ot_9YBvezTjIaJVjl8QlJLmH42AKD3SK4blzfX,Situs butut gak jelas kerjaan pada molor daftar npwp gagal mulu,1,0,1.3.0,2024-02-09 14:00:31,,,1.3.0
1134,72760281-959f-4cb2-9151-36d67ac0ab0c,Asep ilyas Sudrajat,https://play-lh.googleusercontent.com/a/ACg8ocKNd0dKa7XhwuKOg61tIpNk6RT97pveBCflha03CE5YZxy9eQ=mo,Ribet banget daftar nya bos,1,0,1.3.0,2024-02-09 10:48:53,,,1.3.0
1135,8be5bb5d-21c7-432f-8fb6-0202ea767b22,RAHMAT HIDAYAT,https://play-lh.googleusercontent.com/a-/ALV-UjUi6H762KLlZhtrLZU8FQoIm7W9KZsq2GaIMpFaxS1KuLfhLH3A,Ok,5,0,1.2.3,2024-02-09 08:18:47,,,1.2.3
1136,3a59bf08-ab84-4718-bef2-e698768b831e,Pramono Hadi,https://play-lh.googleusercontent.com/a-/ALV-UjWioYQqDe8Ms9i7tzwDMduL8sJdm-MpwZ9zKpB6Z8867tw9cKVR,gk bisa di pake apknya selalu keluar sendiri,1,0,1.3.0,2024-02-08 23:27:27,,,1.3.0
1137,710f3bc9-1d76-454a-8499-647659449f24,haikal pardamean Siregar,https://play-lh.googleusercontent.com/a-/ALV-UjVqkUStA_iwAKkijuOUZiRldQVBXah06r24Y-TYokG_u3bVA_ru,Mau minta no epin udah du kirim ke email..tpi gk ada sampe sekarang saya cek di email..gk muncul muncul..emg dari dlu gk cek ini aplikasi berpungsi aoa gknya..,1,12,1.3.0,2024-02-08 20:24:35,,,1.3.0
1138,20f74003-3bbe-4e1b-ad5b-78aa8e3625ab,Andi Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjWmFwXkONrwq-EYwAGPrdLVh4WwhvvIoi05eKbWaEOb_WUHQend,Haduh cuma buat nyari duit keknya,1,0,1.3.0,2024-02-08 19:34:42,,,1.3.0
1139,99e3d976-e89b-48c0-b72c-001bc85cdf0e,R Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjXj2y4OadlecxfaNJbth3v5f4eU5NfH_LK3LKpeIdq81Qjsn42s,Mohon aplikasi di hapus dari play store.,1,0,,2024-02-08 12:50:53,,,
1140,27cef48c-b59b-44df-920b-4d29c6b69573,FAR15Z,https://play-lh.googleusercontent.com/a-/ALV-UjXgcSL4xwBnaBFla1EM-zRrbqBf9sKSqHC_NnRFqi_Ycr4ZUjCW,Di web atau aplikasi sama² lemot,1,0,1.3.0,2024-02-08 06:02:51,,,1.3.0
1141,4cb68f33-95fe-4ac9-ae08-56756a90ec66,luyusup supu,https://play-lh.googleusercontent.com/a-/ALV-UjULKLLsCtCuA6r_8d6auXN_Tj3GDESjOdzdUK_evdmJxRyJ6ZEN,"Semua situs pemerintah tidak layak digunakan rakyat, parah parah",1,0,1.3.0,2024-02-07 18:53:26,,,1.3.0
1142,2a609d30-2bf0-4a9c-9b9c-954b4329147c,Dian Eka Yanti,https://play-lh.googleusercontent.com/a-/ALV-UjX-Ym8aK4rHiMG8AiuRkSZ3IZAVyRhBz8qqaAFcdkc2cYmVv7g,"Download aplikasi ini krn lupa efin, kirain bakal segampang video sosialisasi nya, ternyata aplikasi nya gak siap. Verifikasi NIK gagal terus. Coba input lagi sampe 6 kali tetep aja gagal. Aneh banget, terus buat apa bikin aplikasi begini yah",1,29,1.3.0,2024-02-07 18:48:07,,,1.3.0
1143,f80af1db-52be-456d-af3e-a3e8711a0213,Agus Fajrin,https://play-lh.googleusercontent.com/a-/ALV-UjXIPhL_gfSEDxP-Jx_QajlJ8MqzyU3-MiAkpEjlF14V_5g1Leo,"Applikasi sama pemerintah juga gak guna. Rakyat aja di pajakin tapi layanan online nya NOLLL. Gak ada yang bermutu, gak ada yang berguna. Gak bisa di akses, minta kode EFIN aja ribetnya kaya apa aja. Gagal² terus di verifikasi padahal data yg di masukan sudah benar.👎👎👎👎👎👎",1,59,1.3.0,2024-02-07 18:14:37,,,1.3.0
1144,46f11ae8-0ee4-457f-9b31-bc9faa823b3d,Jowo_remuk Official,https://play-lh.googleusercontent.com/a-/ALV-UjVSVJix9cbcBZyZRol1hQeiGgl3iFWDVmaDcFVfrg80-3RgSVqf,"Aplikasi tidak membantu, malah lebih parah dari web nya, tidak bisa login kalo pw bener ntar ganti capta salah, gitu mulu, Terimkasih",1,3,1.3.0,2024-02-07 17:39:04,,,1.3.0
1145,1074130f-1f73-4c16-9f89-dbced494530f,Stepanus Adii Step Adii,https://play-lh.googleusercontent.com/a-/ALV-UjXzSPTezHvrgqCxPh50gu4rBJ5HB42F_KABUBLsHWSzUvDZknk,Bongkar dong mas bro,5,0,1.2.5,2024-02-07 15:36:46,,,1.2.5
1146,fdf1e312-3402-4a17-ba4d-5ea9ca1eb150,Kelvin Marbun,https://play-lh.googleusercontent.com/a/ACg8ocL71UgkDzIaC2wTUBR8GnZdPac-H5Gehc3BBhQ45bDlf452VYs=mo,Aplikasi bikin stress,1,0,1.3.0,2024-02-07 13:45:25,,,1.3.0
1147,4af477db-b91d-49ae-934c-71e24b7da64b,WARDIANTO,https://play-lh.googleusercontent.com/a-/ALV-UjVNY6XyIJMVXm0Wk8m87TmaFV0DapJlCenjLAwjpsRr72ylAD4,Mantap,5,0,,2024-02-07 10:00:00,,,
1148,7c5304c5-bb5f-43ed-9960-ad392974d1ba,muhammad sidik abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjW_g7ZrM4WgeUmSRYMLHMN4v18ejQ3CiwBlLsFMqILXwtd3G9py,Sangat mudah sekali penggunaannya.. jadi terbantu.. tingkatkan lagi ..,5,2,1.3.0,2024-02-07 09:41:39,,,1.3.0
1149,0ffb54e2-23fd-46dc-9b11-f0bda6fa3d16,Salogek Monoi,https://play-lh.googleusercontent.com/a-/ALV-UjXdqVPwaYjsgtSCMvhTim2p1dpwoNuSVQxGOGhm6FqY04CZ3wPz,"dihubungi, dibalas akan direspon pada jam kerja.. sudah dihubungi jam kerja.. jawaban juga sama.. saya udah bingung malah jadi gila",1,0,1.3.0,2024-02-07 08:33:49,,,1.3.0
1150,7399a677-b7c1-4a73-b9e9-df4a3c5b2703,Handoyo Setyo,https://play-lh.googleusercontent.com/a-/ALV-UjXerqKOKjbxZkP-ailH9KjmiDkO2ljoKiGSquLmVqNDbTkt8ShI,Ben seneng,5,0,1.2.5,2024-02-07 03:27:28,,,1.2.5
